"id","cid","smiles","molecular_weight","average_distance","new_average_distance"
345138,346735,"C1=CC=C(C=C1)CNC(=O)C2=CC(=C(C=C2)Cl)Cl","279.021769332","0.47166184","0.52596986"
345217,346815,"COC1=CC=C(C=C1)C(=O)NC2=CC=C(C=C2)OC","257.10519334","0.4833753","0.50165963"
345758,347381,"CC(=O)NC1CCC2=CC(=C(C(=C2C3=C1C=C(C=C3)C(=O)OC)OC)OC)OC","399.1681875199999","0.5705008","0.5550078"
345901,347525,"CCOC1=CC=C2C(=CC1=O)C(CCC3=CC(=C(C(=C32)OC)OC)OC)NC(=O)C","413.18383758399995","0.59376734","0.5825511"
345934,347558,"CCCCCNC(=O)C=CC1=CC=CC=C1","217.146664228","0.45355392","0.5670231"
346116,347743,"C1=CC=C(C=C1)C(=O)NCNC(=O)C2=CC=CC=C2","254.105527688","0.49764296","0.5013024"
346805,348465,"CCCCCCCCCCNC(=O)OCC","229.204179104","0.49073988","0.5079664"
348423,350187,"COC1=CC=C(C=C1)C=CC(=O)C(=O)OC","220.073558864","0.55633414","0.5548292"
348483,350251,"C1=CC=C(C=C1)C(=O)NC2=CC=C(C=C2)C3=CC=C(C=C3)N","288.126263132","0.5164087","0.51926583"
348516,350286,"CCOC(=O)CCCCCNC(=O)NC1=CC=CC=C1","278.163042564","0.5017932","0.53656447"
350778,352796,"CC(=O)NC1CCC2=CC(=C(C(=C2C3=C1C=C(C(=O)C=C3)OC)OC)OC)OC","399.16818751999995","0.5744501","0.55920994"
353759,356339,"C(CCCCC(=O)NO)CCCC(=O)NO","232.14230712","0.62800765","0.62800765"
353760,356340,"C(CCCCCC(=O)NO)CCCCC(=O)NO","260.173607248","0.62800765","0.62800765"
353850,356434,"CC(=O)NC1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)OC)OC)OC(=O)C)OC(=O)C","455.1580167599999","0.5770926","0.56234455"
354494,357168,"C1=CC=C(C=C1)CCCCNC(=O)CC2=CC=C(C=C2)CC(=O)NCCCCC3=CC=CC=C3","456.277678392","0.5544358","0.54541326"
356936,360022,"CC(=O)CC(=O)NCCC1=CC=CC=C1","205.11027872","0.5957958","0.5951028"
360018,363633,"COC1=CC(=CC(=C1O)OC)C2[C@@H]3C(COC3=O)[C@@H](C4=CC5=C(C=C24)OCO5)NC6=CC7=C(C=C6)OCO7","519.1529313799999","0.46219984","0.5085197"
360019,363634,"CCOC(=O)C1=CC=C(C=C1)N[C@H]2C3COC(=O)[C@@H]3C(C4=CC5=C(C=C24)OCO5)C6=CC(=C(C(=C6)OC)O)OC","547.1842315079999","0.47838375","0.5143932"
360023,363638,"COC1=CC=CC(=C1)N[C@H]2C3COC(=O)[C@@H]3C(C4=CC5=C(C=C24)OCO5)C6=CC(=C(C(=C6)OC)O)OC","505.1736668239999","0.44650334","0.51185274"
360025,363640,"CC(=O)C1=CC(=CC=C1)N[C@H]2C3COC(=O)[C@@H]3C(C4=CC5=C(C=C24)OCO5)C6=CC(=C(C(=C6)OC)O)OC","517.1736668239998","0.4514884","0.5012409"
360027,363642,"COC1=CC(=CC(=C1O)OC)C2[C@@H]3C(COC3=O)[C@@H](C4=CC5=C(C=C24)OCO5)NC6=CC=CC(=C6)C(=O)OC","533.168581444","0.4514884","0.5012409"
360032,363647,"COC1=CC(=CC(=C1O)OC)C2[C@@H]3C(COC3=O)[C@@H](C4=CC5=C(C=C24)OCO5)NC6=CC=C(C=C6)N.Cl","526.1506788840001","0.46783203","0.511604"
360033,363648,"COC1=CC(=CC(=C1O)OC)C2[C@@H]3C(COC3=O)[C@@H](C4=CC5=C(C=C24)OCO5)NC6=CC=C(C=C6)N","490.17400117200003","0.4734965","0.51787436"
360034,363649,"COC1=C(C=C(C=C1)N[C@H]2C3COC(=O)[C@@H]3C(C4=CC5=C(C=C24)OCO5)C6=CC(=C(C(=C6)OC)O)OC)OC","535.1842315079998","0.46232975","0.51081854"
360036,363651,"COC1=CC(=CC(=C1O)OC)C2[C@@H]3C(COC3=O)[C@@H](C4=CC5=C(C=C24)OCO5)NC6=CC=C(C=C6)F","493.153680328","0.46406567","0.5106"
360037,363652,"COC1=CC(=CC(=C1O)OC)C2[C@@H]3C(COC3=O)[C@@H](C4=CC5=C(C=C24)OCO5)NC6=CC=CC=C6","475.16310214000003","0.48431838","0.53102434"
360029,363644,"COC1=CC(=CC(=C1O)OC)C2[C@@H]3C(COC3=O)[C@@H](C4=CC5=C(C=C24)OCO5)NC6=CC=C(C=C6)OC7=CC=CC=C7","567.189316888","0.4715784","0.51830566"
360642,364346,"COC(=O)CCC(=O)C(CC(=O)OC)C(=O)CCC(=O)NCCC1=CC=CC=C1","405.17875220400003","0.506383","0.5125887"
361785,365753,"CCC(C)C(=O)OC1C[C@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@H]3C[C@@H](CC(=O)O3)O)C","404.2562742519999","0.603378","0.6071242"
361786,365754,"CCC(C)(C)C(=O)OC1C[C@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@H]3C[C@@H](CC(=O)O3)O)C","418.2719243159999","0.56674534","0.5230518"
362100,366134,"CCCCCCCCCCCCCC(=O)NO","243.219829168","0.5606753","0.5606753"
362959,367189,"CC(C)(C)C(=O)C=CC1=CC=C(C=C1)C2=CC=CC=C2","264.15141526","0.5527904","0.5314162"
365242,369921,"COC1=CC(=CC(=C1O)OC)[C@H]2[C@@H]3C(COC3=O)[C@@H](C4=CC5=C(C=C24)OCO5)NC(=O)C6=CC=CC=C6","503.15801676","0.4812735","0.5023104"
365262,369946,"COC1=C(C(=C2C(=C1)CCC(C3=CC(=O)C(=CC=C32)SC)NC(=O)C4=CC=C(C=C4)F)OC)OC","495.1515721519999","0.57815313","0.55426407"
365264,369948,"CC(=O)OC1=CC=C(C=C1)C(=O)NC2CCC3=CC(=C(C(=C3C4=CC=C(C(=O)C=C24)SC)OC)OC)OC","535.1664732679999","0.5471714","0.5255092"
365265,369949,"CCOC(=O)OC1=C(C=C(C=C1OC)C(=O)NC2CCC3=CC(=C(C(=C3C4=CC=C(C(=O)C=C24)SC)OC)OC)OC)OC","625.1981673199999","0.5179314","0.50159353"
367663,372984,"COC1=C(C(=C2C(=C1)CCC(C3=CC(=O)C(=CC=C32)SC)NC(=O)C4=CC=C(C=C4)[N+](=O)[O-])OC)OC","522.1460721719999","0.5356914","0.5148206"
367664,372985,"COC1=C(C(=C2C(=C1)CCC(C3=CC(=O)C(=CC=C32)SC)NC(=O)C4=CC=C(C=C4)C#N)OC)OC","502.15624293199994","0.53587705","0.514617"
367680,373001,"COC1=C(C(=C2C(=C1)CCC(C3=CC(=O)C(=CC=C32)SC)NCC4=CC=C(C=C4)F)OC)OC","481.17230759599994","0.48678136","0.51448613"
368787,374328,"COC1=CC(=CC(=C1O)OC)C2[C@@H]3C(COC3=O)[C@@H](C4=CC5=C(C=C24)OCO5)NC6=CC=C(C=C6)C(=O)O","519.1529313799999","0.48265436","0.51798266"
370430,376289,"C1=CC=C2C(=C1)C(=O)C(=CC3=CC=C(C=C3)O)O2","238.06299418","0.32848188","0.54591477"
373825,380622,"COC1=CC=C(C=C1)C=CC(=O)CC(=O)C=CC2=CC=C(C=C2)OC","336.13615911999995","0.6006006","0.6006006"
374805,381817,"COC(=O)C(CC1=CC=CC=C1)NC(=O)CCCNC(=O)OCC2=CC=CC=C2","398.18417193199997","0.5587509","0.5886826"
375926,383148,"C1=CC=C(C=C1)CCC(=O)NCCC2=CC(=C(C=C2)O)O","285.136493468","0.54264915","0.5353476"
375927,383149,"C1=CC=C(C=C1)CCNC(=O)CCC2=CC(=C(C=C2)O)O","285.136493468","0.54264915","0.5353476"
381440,389619,"C1=CC=C(C=C1)COC(=O)NCCCCNCCCNC(=O)OCC2=CC=CC=C2","413.23145647199993","0.50009453","0.5182282"
381750,390005,"C1=CC=C(C=C1)CCNC(=O)CCC2=CC=CC=C2CO","283.157228912","0.59207827","0.5836534"
381753,390008,"C1=CC=C(C=C1)CCNC(=O)CC2=CC=CC=C2CCO","283.157228912","0.5147561","0.51231706"
382168,390472,"C1=CC=C(C=C1)C=CC(=O)CC(=O)C=CC2=CC=CC=C2","276.115029752","0.49013028","0.5096441"
383817,392391,"CCCCCCC1=CC=C(C=C1)C(=O)NO","221.141578848","0.5034171","0.5028258"
383822,392396,"C1=CC=C(C=C1)COC2=CC=C(C=C2)C(=O)NO","243.089543276","0.56899804","0.5368704"
384564,393252,"C1=CC=C(C=C1)CN(CCCCN(CC2=CC=CC=C2)C(=O)NC3=CC=CC=C3)C(=O)NC4=CC=CC=C4","506.268176328","0.5793462","0.56778157"
385755,394631,"CC(C)(C)OC(=O)NCCCCCCC(=O)CC1=CC=CC=C1","319.214743788","0.4612338","0.50180775"
386530,395521,"COC1=CC=C(C=C1)C=CC(=O)C2=CC(=CC(=C2)OC)OC","298.120509056","0.50848895","0.50848895"
387215,396318,"CC(=CC1=CC=CC=C1)C(=O)NCC2=CC=C(C=C2)C(=O)N[C@@H](CC3=CNC4=CC=CC=C43)C(=O)OC","495.215806408","0.5244851","0.5448556"
387216,396319,"C1=CC=C(C=C1)CCNC(=O)C2=CC=C(C=C2)CNC(=O)C=CC3=CC=C(C=C3)C4=CC=CC=C4","460.215078136","0.52487427","0.5644423"
387217,396320,"COC(=O)[C@H](CC1=CC=CC=C1)NC(=O)C2=CC=C(C=C2)CNC(=O)C=CC3=CC=C(C=C3)C4=CC=CC=C4","518.22055744","0.4607356","0.5024717"
387218,396321,"C1=CC=C(C=C1)CNC(=O)C2=CC=C(C=C2)CNC(=O)C=CC3=CC=C(C=C3)C4=CC=CC=C4","446.199428072","0.563241","0.5941809"
387219,396322,"C1=CC=C(C=C1)CCNC(=O)C2=CC=C(C=C2)CNC(=O)C=CC3=CC=C(C=C3)OCC4=CC=CC=C4","490.22564281999996","0.48981285","0.53685755"
387221,396324,"C1=CC=C(C=C1)CNC(=O)C2=CC=C(C=C2)CNC(=O)C=CC3=CC=C(C=C3)OCC4=CC=CC=C4","476.20999275599996","0.5147876","0.5618715"
387222,396325,"C1=CC=C(C=C1)CCNC(=O)C2=CC=C(C=C2)CNC(=O)C=CC3=CC(=CC=C3)OC4=CC=CC=C4","476.20999275599996","0.48288807","0.50983864"
387223,396326,"C1=CC=C(C=C1)CNC(=O)C2=CC=C(C=C2)CNC(=O)C=CC3=CC(=CC=C3)OC4=CC=CC=C4","462.19434269199996","0.51122487","0.5383918"
387225,396328,"CC(C)CCNC(=O)C1=CC=C(C=C1)CNC(=O)C=CC2=CC(=CC=C2)OC3=CC=CC=C3","442.22564281999996","0.45834345","0.5050486"
387229,396332,"CC(C)CCNC(=O)C1=CC=C(C=C1)CNC(=O)C=CC2=CC=C(C=C2)OCC3=CC=CC=C3","456.24129288399996","0.45646292","0.51606345"
387230,396333,"COC(=O)[C@H](CC1=CNC2=CC=CC=C21)NC(=O)C3=CC=C(C=C3)CNC(=O)C=CC4=CC(=CC=C4)OC5=CC=CC=C5","573.2263710919999","0.5305709","0.5353643"
387232,396335,"C1=CC=C(C=C1)COC2=CC=C(C=C2)C=CC(=O)NCC3=CC=C(C=C3)C(=O)NCCC4=CNC5=CC=CC=C54","529.2365418520001","0.5109978","0.52585393"
387233,396336,"C1=CC=C(C=C1)CCNC(=O)C2=CC=C(C=C2)CNC(=O)C=CC3=CC4=CC=CC=C4C=C3","434.199428072","0.48708","0.50821155"
387235,396338,"C1=CC=C(C=C1)CNC(=O)C2=CC=C(C=C2)CNC(=O)C=CC3=CC4=CC=CC=C4C=C3","420.183778008","0.5176907","0.53445816"
391766,401961,"C1=CC(=CC=C1C2=CC=C(O2)C3=CC=C(C=C3)C4=NC5=C(N4)C=C(C=C5)C(=O)NCCN)C6=NC7=C(N6)C=C(C=C7)C(=O)NCCN.Cl","660.236414596","0.5061904","0.5018247"
391972,402228,"CCCCCCCCCCCCCCC(=O)NC1=CC=C(C=C1)NC(=O)CC","388.30897852","0.55965847","0.55195826"
392602,402984,"C1=CC=C(C=C1)NC(=O)C(CC2=CNC3=CC=CC=C32)NC(=O)OC4=CC=CC=C4","399.15829153199996","0.51057804","0.50402"
392640,403025,"C1=CC=C(C=C1)CNC(=O)C(CC2=CNC3=CC=CC=C32)NC(=O)OC4=CC=CC=C4","413.17394159599996","0.51947606","0.54798377"
392919,403373,"C1=CC(=CC=C1C(=O)NCCCCCC(=O)NO)Cl","284.092770084","0.57359016","0.6360854"
392920,403374,"COC(=O)[C@H](CC1=CC=CC=C1)NC(=O)CCCCCCC(=O)NO","350.18417193199997","0.5241368","0.5246384"
396967,408494,"CCCCCCCCCCCC(=O)NC1=CC=C(C=C1)N(CC)CC","346.298413836","0.5230109","0.51631653"
402241,414280,"CCCCCCCCCCCCCCCC(=O)NO","271.251129296","0.5606753","0.5606753"
402584,414693,"COC1=CC=C(C=C1)C=CC(=O)C(=O)O","206.0579088","0.5289871","0.5289871"
405037,417669,"C1=CC=C(C=C1)COC(=O)NCCCN","208.121177752","0.49377182","0.52120775"
405912,418803,"C1=CC=C(C=C1)COC(=O)NCCCC(=O)NCCCCCCNCCCCCCNC(=O)CCCNC(=O)OCC2=CC=CC=C2","653.41523448","0.6001079","0.63346314"
407217,420326,"C1=CC=C(C=C1)CCCC(=O)O.C1=CC=C(C=C1)[Hg]","443.093497784","0.5549937","0.51793444"
407823,421095,"C1=CC=C(C=C1)CCNC(=O)CC(C(=O)NCCC2=CC=CC=C2)N","339.19467704000004","0.52626246","0.5237015"
411586,425982,"C1=CC=C(C=C1)CNCCNC(=O)C2=CC=CC=C2","254.141913196","0.52538526","0.5231115"
417716,433668,"C[N+](C)(C)C1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)OC)OC)OC)OC","400.2118494800899","0.5077126","0.50085545"
418097,434171,"CC(=O)NC1CCC2=C(C3=CC=C(C(=O)C=C13)OC)C(=C(C(=C2I)OC)OC)OC","525.064835488","0.52409613","0.51004875"
418548,434718,"COC1=CC=C2C(=CC1=O)C(CCC3=CC(=C(C(=C32)OC)OC)OC)NC(=O)C4=CC(=C(C(=C4)OC)OC)OC","551.2155316359999","0.6736319","0.64551073"
420071,436496,"CCOC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)OCC1=CC=CC=C1","636.250353972","0.5331316","0.52085024"
422905,440258,"COC1=CC(=C(C=C1)C(=O)O)NC(=O)C2=CC=CC=C2","271.084457896","0.47501317","0.50252205"
427343,446810,"C1CC(=O)N[C@@H]1C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC2=CNC3=CC=CC=C32)C(=O)O","443.21686902799996","0.5205861","0.5342857"
429880,450694,"CC(=O)N[C@H]1CCC2=CC(=C(C(=C2C3=C1C=C(C(=O)C=C3)O[11CH3])OC)OC)OC","398.1796211199999","0.5744501","0.55920994"
431476,452723,"C[C@@H]1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O","361.1437843399999","0.5891767","0.5891767"
431477,452724,"CCCN1CCN(CC1)C2=C(C=C3C4=C2OCC(N4C=C(C3=O)C(=O)O)C)F","389.1750844679999","0.51858485","0.51858485"
431478,452725,"CC1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C(=O)C)F)C(=O)O","389.1386989599999","0.507231","0.507231"
431803,453130,"CC(=O)N[C@H]1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)O)OC)O)OC","371.13688739199995","0.51507187","0.5018189"
431806,453133,"COC1=C(C(=C2C(=C1)CC[C@@H](C3=CC(=O)C(=CC=C32)O)NC(=O)C(F)(F)F)OC)OC","439.1242720199999","0.54498434","0.530773"
431808,453135,"CC(=O)N[C@H]1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)N(C)C)OC)OC)OC","412.19982199599997","0.5557609","0.54154956"
434331,456466,"CCCCC(C(=O)O)N.CC1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O","492.238412996","0.54272103","0.54054713"
434340,456479,"CC[C@@H](CO)NCCN[C@@H](CC)CO.CC1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O","565.327562348","0.53390855","0.53390855"
434489,456721,"C1=CC=C(C=C1)C=CC(=O)NNC(=O)C=CC2=CC=CC=C2","292.121177752","0.5673389","0.62150556"
434545,456803,"CCCCCCCCCCCC(=O)NN=CC1=CC=CC=C1","302.23581357999996","0.6059524","0.5974524"
436123,458896,"C1=CC=C(C=C1)NC(=O)C2=CC(=CC=C2)S(=O)(=O)NC3=CC=CC=C3","352.088163372","0.61503524","0.5854008"
436520,459327,"C1=CC=C(C=C1)C(=O)NC2=CC=C(C=C2)O","213.078978592","0.5149639","0.5427273"
436525,459332,"C1=CC=C(C=C1)C(=O)NC2=C(C=CC(=C2)Cl)O","247.04000624","0.5033907","0.5200574"
437070,459947,"C1=CC(=CC=C1C2=NC3=C(N2)C=C(C=C3)C(=N)N)C4=NC5=C(N4)C=C(C=C5)C(=N)N","394.16544257600003","0.5185736","0.51269126"
439144,463072,"CC[C@@H](CO)NCCN[C@@H](CC)CO.C[C@H]1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O","565.327562348","0.53390855","0.53390855"
441998,467801,"CCC(C)[C@H]1C(=O)N2CCCC[C@@H]2C(=O)N[C@H](C(=O)N[C@H](C(=O)N1)CC3=CN(C4=CC=CC=C43)OC)CCCCCC(=O)CC","623.368284288","0.6653896","0.67280173"
443958,470555,"C1=CC=C(C(=C1)C(=O)O)NC(=O)CCCCC(=O)NC2=CC=CC=C2C(=O)O","384.13213635999995","0.5436997","0.51320076"
443961,470558,"C1=CC=C(C=C1)NC(=O)CCCCC(=O)NC2=C(C=C(C=C2)Br)C(=O)O","418.052819188","0.5301796","0.51285404"
443962,470559,"C1=CC=C(C(=C1)C(=O)O)NC(=O)CCCCC(=O)NC2=CC=C(C=C2)Br","418.052819188","0.52317333","0.50574905"
443963,470560,"C1=CC=C(C=C1)NC(=O)CCCCC(=O)NC2=CC=CC=C2C(=O)O","340.14230711999994","0.62321794","0.5917677"
443964,470561,"C1=CC=C(C=C1)NC(=O)CCCCC(=O)NC2=CC=C(C=C2)Br","374.06298994800005","0.6372819","0.6175612"
444754,471658,"CC1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O.C1=CC(=C(C=C1N)O)C(=O)NN","528.2132608679999","0.5275553","0.5275553"
449505,478528,"C1=CC=C(C=C1)C(=O)NC2=CC=C(C=C2)C(=O)NNC(=O)NC3=CC=CC=C3","374.137890436","0.48728478","0.5192962"
453036,483623,"CC1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O.C1=CN=C(C=N1)C(=O)N","484.18704612","0.5334515","0.53130096"
453058,483665,"C1=CC=C2C(=C1)NC(=N2)C3=CC=C(C=C3)NC(=O)CCCCC(=O)NC4=CC=C(C=C4)C5=NC6=CC=CC=C6N5","528.2273741360001","0.5324178","0.5324178"
453159,483826,"COC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2O","243.089543276","0.5195256","0.56897"
453160,483827,"C1=CC=C(C(=C1)NC(=O)C2=CC=C(C=C2)N)O","228.089877624","0.49316186","0.51259106"
454725,486270,"C1=CC=C2C(=C1)NC(=N2)C3=CC=C(C=C3)NC(=O)CCCCCCC(=O)NC4=CC=C(C=C4)C5=NC6=CC=CC=C6N5","556.258674264","0.5324178","0.5324178"
454726,486271,"C1=CC=C2C(=C1)NC(=N2)C3=CC=C(C=C3)NC(=O)CCCCCCCC(=O)NC4=CC=C(C=C4)C5=NC6=CC=CC=C6N5","570.274324328","0.5324178","0.5324178"
454727,486272,"C1=CC=C2C(=C1)NC(=N2)C3=CC=C(C=C3)NC(=O)CCCCCCCCC(=O)NC4=CC=C(C=C4)C5=NC6=CC=CC=C6N5","584.289974392","0.5324178","0.5324178"
459407,493026,"CC(=O)NC1=CC=C(C=C1)C(=O)NC2=CC=C(C=C2)C3=NC4=C(N3)C=C(C=C4)NC(=O)C5=CC=C(C=C5)NC(=O)C","546.2015533120001","0.5230209","0.50995314"
459417,493036,"CC(=O)C1=CC=C(C=C1)C(=O)NC2=CC=C(C=C2)C3=NC4=C(N3)C=C(C=C4)NC(=O)C5=CC=C(C=C5)C(=O)C","516.179755248","0.5134129","0.5006183"
459419,493038,"C1=CC=C(C=C1)C(=O)NC2=CC=C(C=C2)C3=NC4=C(N3)C=C(C=C4)NC(=O)C5=CC=CC=C5","432.15862588","0.5339115","0.52621925"
566334,618030,"CC(=O)NCCCN1C2=CC=CC=C2CCC3=C1C=C(C=C3)Cl","328.134240972","0.6543086","0.5808821"
460293,494161,"CC(=O)NC1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)OC)OC)OC)O","385.15253745599995","0.5868377","0.571683"
460319,494187,"CCOC(=O)NC1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)SC)OC)OC)OC","445.1559085839999","0.5149367","0.50507814"
463329,497827,"C1=CC=C2C(=C1)NC(=N2)C3=CC=C(C=C3)NC(=O)CCCCCCCCCCC(=O)NC4=CC=C(C=C4)C5=NC6=CC=CC=C6N5","612.32127452","0.5324178","0.5324178"
466879,504054,"C1=CC=C(C=C1)NC(=O)CC(=O)CCCC(=O)CC(=O)NC2=CC=CC=C2","366.157957184","0.5602785","0.53392464"
470531,508686,"CC1=CC=C(C=C1)S(=O)(=O)N(CC(C)C)[C@@H](CCCCNC(=O)[C@H](CC2=CNC3=CC=CC=C32)NC(=O)CC4=CC=C(C=C4)OC)C(=O)O","690.3087208120002","0.49773124","0.50215155"
478798,519120,"C1=CC=C(C(=C1)NC(=O)C2=CC=C(C=C2)C(=O)NC3=CC=CC=C3O)O","348.11100699199994","0.5028258","0.5288575"
479843,520273,"C1=CC=C(C=C1)CCCCCCCC(=O)O","220.14632988","0.5964426","0.5438153"
480470,520987,"C1=CC=C(C=C1)CCCCCCC(=O)O","206.130679816","0.5964426","0.5438153"
489792,531776,"CCCCC(=O)NC1=CC=C(C=C1)Br","255.025876168","0.50366366","0.5058859"
489814,531798,"CCCCCCCC(=O)NC1=CC=C(C=C1)OC","249.172878976","0.5132012","0.50246644"
489815,531799,"CCCCCCCC(=O)NC1=CC=C(C=C1)Br","297.07282636","0.57035434","0.5559516"
489819,531803,"CCCCCCCC(=O)NC1=CC=CC2=CC=CC=C21","269.177964356","0.53027993","0.5116089"
489969,531953,"C1=CC(=CC=C1C(=O)NC2=CC=C(C=C2)F)F","233.065220348","0.51918346","0.5344128"
490003,531987,"C1=CC=C(C=C1)CC(=O)NC2=CC=C(C=C2)F","229.090292224","0.49917534","0.50911343"
490124,532109,"CCCCCC(=O)NC1=CC=C(C=C1)F","209.121592352","0.5531063","0.5433987"
490128,532113,"CCCCCC(=O)NC1=CC=C(C=C1)Br","269.041526232","0.5460494","0.53057027"
490169,532154,"C1=CC(=CC=C1C(=O)NC2=CC=C(C=C2)Br)Br","352.9050881080001","0.53083426","0.50417894"
490179,532164,"C1=CC(=CC=C1NC(=O)CCCCCl)F","229.066969936","0.539884","0.539884"
490183,532168,"C1=CC(=CC=C1NC(=O)CCCCCl)Br","288.986903816","0.5255367","0.5255367"
490809,532829,"C1=CC=C(C=C1)CCC(=O)NC2=CC=C(C=C2)Br","303.025876168","0.5094185","0.5094185"
490986,533006,"C1=CC=C(C(=C1)NC(=O)C2=CC=C(C=C2)F)F","233.065220348","0.53140485","0.5074248"
491740,533858,"CC(=O)NCCCCCC1=CC=CC=C1","205.146664228","0.5498339","0.54063493"
494702,537229,"CC(=O)N(C)C1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)OC)OC)OC)OC","413.18383758399995","0.5142377","0.511535"
496907,539710,"C1=CC=C2C(=C1)C=CC=C2NC(=O)CCCCCCC(=O)NC3=CC=CC4=CC=CC=C43","424.215078136","0.5992713","0.56147224"
498002,540951,"CCOC(=O)OC1=C(C=C2CCC(C3=CC(=O)C(=CC=C3C2=C1OC(=O)OCC)OC)NC(=O)C)OC","515.1791461279998","0.55065095","0.54035527"
498074,541033,"CC(=O)NC1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)OC)OC)O)OC","385.15253745599995","0.57997286","0.56481814"
498379,541367,"CC(=O)C(=O)NC1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)OC)OC)OC)OC","427.1631021399999","0.62784296","0.61083305"
498407,541400,"CCOC(=O)NC1=CC=C2C(=CC1=O)C(CCC3=CC(=C(C(=C32)OC)OC)OC)NC(=O)C","456.1896512359999","0.55738455","0.546945"
500710,544097,"C1CCC(CC1)C(=O)NC2=CC=CC=C2NC(=O)C3CCCCC3","328.215078136","0.5049791","0.56204"
502649,546250,"CC(C)(C)C(=O)NCCC1=CC=CC=C1","205.146664228","0.52894205","0.5151569"
502553,546147,"CC(C)(C)OC(=O)CCCCCCCCCCNC(=O)OCC1=CC=CC=C1","391.272258664","0.50014657","0.524011"
503150,546816,"CC(C)(C)C(=O)NC1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)OC)OC)OC)OC","441.2151377119999","0.6192871","0.6026637"
503183,546854,"CC(=O)NC1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)SC)OC)OC)OC","415.1453439","0.5557609","0.54154956"
510328,555036,"C1=CC=C(C=C1)NC(=O)C2=CC(=CC=C2)S(=O)(=O)NC3=CC=C(C=C3)C(=O)O","396.07799261199995","0.5501493","0.52494675"
510693,555444,"CC(=O)NC1=CC=C(C=C1)C(=O)NNC(=O)C2=CC=CC=C2","297.11134134","0.51469386","0.5193851"
510708,555460,"C1=CC=C(C=C1)C(=O)C=CC2=CC=C(C=C2)C=CC(=O)C3=CC=CC=C3","338.130679816","0.49478504","0.5041157"
516300,561694,"CC(C(=O)O)NC(=O)CCCNC(=O)OCC1=CC=CC=C1","308.13722174","0.5328968","0.5556439"
516392,561796,"C1=CC=C(C=C1)CC(=O)NCCCCC(=O)O","235.120843404","0.5088141","0.50625"
516504,561920,"CCCCCC(=O)NC(CSCC1=CC=CC=C1)C(=O)NC2=CC=CC=C2","384.187149136","0.5319583","0.5011955"
516543,561963,"C1=CC=C(C=C1)COC(=O)NCCCCCCCN","264.183778008","0.49543333","0.51538754"
516560,561982,"CCNC(=O)CNC(=O)CNC(=O)OCC1=CC=CC=C1","293.13755608800005","0.51059186","0.50158733"
516819,562256,"C1=CC=C(C=C1)COC(=O)NCCCO","209.10519334","0.49377182","0.52120775"
516820,562257,"C1=CC=C(C=C1)COC(=O)NCCCI","319.00692668799996","0.4785384","0.5034173"
516840,562280,"C1=CC=C(C=C1)COC(=O)NCCCCCCCCCCC(=O)O","335.209658408","0.53285027","0.5549462"
516865,562306,"C1=CC=C(C=C1)COC(=O)NCCCCCCCCN","278.199428072","0.49543333","0.51538754"
517060,562530,"C1=CC=C(C=C1)CCCC(=O)NC2=CC=C(C=C2)Cl","273.092041812","0.52208793","0.52208793"
517412,562919,"C1=CC=C(C=C1)COC(=O)NCCCCCCCNC(=O)OCC2=CC=CC=C2","398.22055743999994","0.5432133","0.56264496"
517508,563019,"CCOC(=O)CNC(=O)CCCNC(=O)OCC1=CC=CC=C1","322.152871804","0.6153639","0.6276975"
517513,563025,"C1=CC=C(C=C1)CCCC(=O)NC2=CC=C(C=C2)Br","317.041526232","0.5390977","0.5390977"
517527,563039,"C1=CC=C(C=C1)COC(=O)NCCCCCCCCNC(=O)OCC2=CC=CC=C2","412.23620750399994","0.5432133","0.56264496"
